IL Number,IL Description,Store Number,Store Description,LOGIS Supplier Class,Supplier Subunknownclassification,Supplier City,MIIN Code,MIIN Code Description,MIIN Name,MIIN Description,Spend Type,Cost Center Number,Spend Amount,ICN,ICN Description,Unit Of Issue,Unit Of Issue Description,Document Type,Document Date,Document Line Number,Payment Quantity,Payment Unit Price,Adjustment Amount,Cash Discount,Transport Amount,Handling Amount,Invoice Number,Pay Type,Pay Method,Invoice Reason Code,Payment Choice,BAS Payment Number,BAS Transaction Date,BAS Disbursement Number,BAS Disbursement Date,BAS Payment Action Date,BAS Payment Status,Order Number,Order Authorisation Date,Order Status,Order Quoted Price,Quotation Doc Number,Quotation Price,Quotation Expiry Date,Contract Number,Contract End Date,Contract Type,Contract Price,ITEM,ITEM Description,INFRASTRUCTURE,INFRASTRUCTURE Description,OBJECTIVE,OBJECTIVE Description,RESPONSIBILITY,RESPONSIBILITY Description,FUND,FUND Description,PROJECT,PROJECT Description,ASSET,ASSET Description,REGIONAL INDENTIFIER,REGIONAL INDENTIFIER Description,Segment8,Segment8 Description
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,unknown,WES KAAP,00110,SERVICE,40,CATERING,SERVICE,004O,18275.0,DDDD00S0000430,CATERING,EA,EACH,PAYMENT,2016-04-20,2,43,425.0,0.0,0.0,0,0,5,FINAL,NORMAL,Unknown,QUOTED PRICE,1334252.0,2016/04/20,625363.0,2016/04/22,2016/04/28,Disbursed,ORunknown076727,2016/04/13,PAID,425.0,QAunknown012878,425.0,2016/04/20,,Invalid,,0.0,3361368,T&S DOM NON EMPL:FOOD&BEVER,95368,NON INFRA/STAND ALONE: CUR,30015368,EXT DEVELOPMENT INITIATIVES,32195368,ELSENBURG 1.3,341368,VOTED FUNDS,4368,NO PROJECTS,235368,NONunknownASSETS RELATED,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,INDIVIDUAL,PARKLANDS,00112,CONSULTANTS,21,FACILITATOR,SERVICE,007M,25220.0,DDDD00S0016687,FACILITATOR,EA,EACH,PAYMENT,2016-04-20,1,1,25220.0,0.0,0.0,0,0,2_2016,PARTIAL,NORMAL,"PRICE INCREASE ""GENERAL""",INVOICE PRICE,1334256.0,2016/04/20,625393.0,2016/04/22,2016/04/28,Disbursed,ORunknown076638,2016/03/11,AUTHORISED,260.0,QAunknown012789,260.0,2016/04/10,,Invalid,,0.0,2500368,A&S/O/S:PROFESSIONAL STAFF,95368,NON INFRA/STAND ALONE: CUR,30133368,FACULTY BUSINESS SCIENCES,32310368,ELSENBURG 7.1,341368,VOTED FUNDS,4368,NO PROJECTS,235368,NONunknownASSETS RELATED,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,INDIVIDUAL,STELLENBOSCH,00110,SERVICE,527,FACILITATION,SERVICE,007M,16380.0,DDDD00S0009074,FACILITATION OF WORKSHOP,EA,EACH,PAYMENT,2016-04-20,1,1,16380.0,0.0,0.0,0,0,03unknown2016,PARTIAL,NORMAL,"PRICE INCREASE ""GENERAL""",INVOICE PRICE,1334257.0,2016/04/20,625395.0,2016/04/22,2016/04/28,Disbursed,ORunknown076622,2016/03/10,PAID,5828.333333,QAunknown012771,5828.33,2016/03/27,,Invalid,,0.0,2500368,A&S/O/S:PROFESSIONAL STAFF,95368,NON INFRA/STAND ALONE: CUR,30134368,FACULTY BASIC SCIENCES,32310368,ELSENBURG 7.1,341368,VOTED FUNDS,4368,NO PROJECTS,235368,NONunknownASSETS RELATED,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,INDIVIDUAL,PLETTENBERG BAY,00112,CONSULTANTS,21,FACILITATOR,SERVICE,003M,12480.0,DDDD00S0016687,FACILITATOR,EA,EACH,PAYMENT,2016-04-20,1,1,12480.0,0.0,0.0,0,0,SANVE0010,PARTIAL,NORMAL,"PRICE INCREASE ""GENERAL""",INVOICE PRICE,1334253.0,2016/04/20,625396.0,2016/04/22,2016/04/28,Disbursed,ORunknown076653,2016/03/16,AUTHORISED,7004.8335,QAunknown012804,7004.83,2016/04/15,,Invalid,,0.0,2500368,A&S/O/S:PROFESSIONAL STAFF,95368,NON INFRA/STAND ALONE: CUR,30138368,FACULTY POMOLOGY,32310368,ELSENBURG 7.1,341368,VOTED FUNDS,4368,NO PROJECTS,235368,NONunknownASSETS RELATED,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,INDIVIDUAL,PLETTENBERG BAY,00112,CONSULTANTS,21,FACILITATOR,SERVICE,003M,12480.0,DDDD00S0016687,FACILITATOR,EA,EACH,PAYMENT,2016-04-20,1,1,12480.0,0.0,0.0,0,0,SANVE0011,PARTIAL,NORMAL,"PRICE INCREASE ""GENERAL""",INVOICE PRICE,1334254.0,2016/04/20,625396.0,2016/04/22,2016/04/28,Disbursed,ORunknown076653,2016/03/16,AUTHORISED,7004.8335,QAunknown012804,7004.83,2016/04/15,,Invalid,,0.0,2500368,A&S/O/S:PROFESSIONAL STAFF,95368,NON INFRA/STAND ALONE: CUR,30138368,FACULTY POMOLOGY,32310368,ELSENBURG 7.1,341368,VOTED FUNDS,4368,NO PROJECTS,235368,NONunknownASSETS RELATED,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,unknown,BELLVILLE,00110,SERVICE,18,ELECTRICAL,SERVICE,002O,19672.6,DDDD00S0015343,ELECTRICAL SERVICE;MUNICIPAL ELECTRICITY,EA,EACH,PAYMENT,2016-04-21,1,1,19672.6,0.0,0.0,0,0,654970041914,PARTIAL,NORMAL,"PRICE INCREASE ""GENERAL""",INVOICE PRICE,1334274.0,2016/04/21,625358.0,2016/04/22,2016/04/28,Disbursed,ORunknown076718,2016/04/12,PAID,18000.0,QAunknown012867,18000.0,2016/04/20,,Invalid,,0.0,3387368,P/P:ELECTRICITY,95368,NON INFRA/STAND ALONE: CUR,30022368,FACILITIES MANAGEMENT & PLANNING,32195368,ELSENBURG 1.3,341368,VOTED FUNDS,4368,NO PROJECTS,30021368,OFFICE BUILDINGS,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,CC,STELLENBOSCH,00061,MEDICAL EQUIPMENT,934,STERILIZER,MAJOR ASSET,003A,64728.82,999970T3905039,STERILIZER AUTOCLAVE,EA,EACH,PAYMENT,2016-04-25,1,1,64728.82,0.0,0.0,0,0,669015,FINAL,NORMAL,Unknown,QUOTED PRICE,1334399.0,2016/04/25,625516.0,2016/04/29,2016/05/05,Disbursed,ORunknown075904,2015/12/14,PAID,64728.82,QAunknown011626,64728.82,2015/12/16,,Invalid,,0.0,3280368,LAB EQUIPM:AGRICULTURE,98368,NON INFRA/STAND ALONE: CAP,30084368,PLANT SCIENCE,32293368,ELSENBURG 5.1,341368,VOTED FUNDS,4368,NO PROJECTS,30073368,LAB EQUIPM: AGRICULTURE,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,unknown,BELLVILLE,00110,SERVICE,18,ELECTRICAL,SERVICE,002O,17882.29,DDDD00S0015343,ELECTRICAL SERVICE;MUNICIPAL ELECTRICITY,EA,EACH,PAYMENT,2016-04-25,1,1,17882.29,0.0,0.0,0,0,875616975835,PARTIAL,NORMAL,INVOICE PRICE < QUOTED PRICE,INVOICE PRICE,1334395.0,2016/04/25,625514.0,2016/04/29,2016/05/05,Disbursed,ORunknown076717,2016/04/12,PAID,23000.0,QAunknown012869,23000.0,2016/04/20,,Invalid,,0.0,3387368,P/P:ELECTRICITY,95368,NON INFRA/STAND ALONE: CUR,30022368,FACILITIES MANAGEMENT & PLANNING,32195368,ELSENBURG 1.3,341368,VOTED FUNDS,4368,NO PROJECTS,30021368,OFFICE BUILDINGS,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,unknown,BELLVILLE,00110,SERVICE,18,ELECTRICAL,SERVICE,002O,476212.14,DDDD00S0015343,ELECTRICAL SERVICE;MUNICIPAL ELECTRICITY,EA,EACH,PAYMENT,2016-04-25,1,1,476212.14,0.0,0.0,0,0,871683931792,PARTIAL,NORMAL,INVOICE PRICE < QUOTED PRICE,INVOICE PRICE,1334394.0,2016/04/25,625514.0,2016/04/29,2016/05/05,Disbursed,ORunknown076690,2016/04/12,PAID,600000.0,,0.0,Unknown,,Invalid,,0.0,3387368,P/P:ELECTRICITY,95368,NON INFRA/STAND ALONE: CUR,30022368,FACILITIES MANAGEMENT & PLANNING,32195368,ELSENBURG 1.3,341368,VOTED FUNDS,4368,NO PROJECTS,30021368,OFFICE BUILDINGS,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,INDIVIDUAL,PLETTENBERG BAY,00112,CONSULTANTS,21,FACILITATOR,SERVICE,003M,24050.0,DDDD00S0016687,FACILITATOR,EA,EACH,PAYMENT,2016-04-25,1,1,24050.0,0.0,0.0,0,0,SANVE0009,PARTIAL,NORMAL,"PRICE INCREASE ""GENERAL""",INVOICE PRICE,1334391.0,2016/04/25,625554.0,2016/04/29,2016/05/05,Disbursed,ORunknown076653,2016/03/16,AUTHORISED,7004.8335,QAunknown012804,7004.83,2016/04/15,,Invalid,,0.0,2500368,A&S/O/S:PROFESSIONAL STAFF,95368,NON INFRA/STAND ALONE: CUR,30138368,FACULTY POMOLOGY,32310368,ELSENBURG 7.1,341368,VOTED FUNDS,4368,NO PROJECTS,235368,NONunknownASSETS RELATED,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,CC,WORCESTER,00087,FUEL AND LUBRICANTS,22,DIESEL,INVENTORY,003I,60000.0,999970T0349833,DIESEL DIESEL,LT,LOT,PAYMENT,2016-04-28,1,5000,12.0,0.0,0.0,0,0,I2016/04/25/04,FINAL,NORMAL,Unknown,QUOTED PRICE,1334428.0,2016/04/28,625521.0,2016/04/29,2016/05/05,Disbursed,ORunknown076750,2016/04/15,PAID,12.0,QAunknown012904,12.0,2016/05/05,,Invalid,,0.0,2269368,CONS SUPP:FUEL SUPPLIES,95368,NON INFRA/STAND ALONE: CUR,30091368,FARM SERVICES,32299368,TYGERHOEK 5.3,341368,VOTED FUNDS,4368,NO PROJECTS,235368,NONunknownASSETS RELATED,30007368,THEEWATERSKLOOF,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,unknown,OUDTSHOORN,00093,HIRE AND SERVICE ITEMS,11,SERVICE;,SERVICE,002O,12955.5,DDDD00S0001089,SERVICE; PAYMENT FOR WATER,EA,EACH,PAYMENT,2016-04-28,1,1,12955.5,0.0,0.0,0,0,4162032730009,PARTIAL,NORMAL,INVOICE PRICE < QUOTED PRICE,INVOICE PRICE,1334425.0,2016/04/28,625512.0,2016/04/29,2016/05/05,Disbursed,ORunknown076688,2016/04/12,AUTHORISED,19000.0,QAunknown012848,19000.0,2016/04/20,,Invalid,,0.0,3389368,P/P:WATER,95368,NON INFRA/STAND ALONE: CUR,30022368,FACILITIES MANAGEMENT & PLANNING,32195368,ELSENBURG 1.3,341368,VOTED FUNDS,4368,NO PROJECTS,30021368,OFFICE BUILDINGS,30012368,OUDTSHOORN,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,CC,BIG BAY,00081,CONTAINERS AND PACKAGING SUPPLIES,16,BOX,INVENTORY,001F,35000.0,999970T3357264,"BOX STORAGE, CARDBOARD",EA,EACH,PAYMENT,2016-04-28,6,44,795.45455,0.0,0.0,0,0,PHOX 0001,PARTIAL,NORMAL,INVOICE PRICE < QUOTED PRICE,INVOICE PRICE,1334422.0,2016/04/28,625540.0,2016/04/29,2016/05/05,Disbursed,ORunknown076605,2016/03/09,PAID,800.0,QAunknown012747,800.0,2016/03/12,,Invalid,,0.0,2530368,A&S/O/S:MED & CHEM WASTE REM,95368,NON INFRA/STAND ALONE: CUR,30069368,DEPUTY DIRECTOR: ANIMAL HEALTH,32277368,ELSENBURG 4.1,341368,VOTED FUNDS,4368,NO PROJECTS,235368,NONunknownASSETS RELATED,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,PUBLIC COMPANY (LTD),CAPE TOWN,00087,FUEL AND LUBRICANTS,22,DIESEL,INVENTORY,001I,97200.0,999970T0349833,DIESEL DIESEL,LT,LOT,PAYMENT,2016-04-28,1,9000,10.8,0.0,0.0,0,0,25/GHM00045658,FINAL,NORMAL,Unknown,QUOTED PRICE,1334431.0,2016/04/28,625510.0,2016/04/29,2016/05/05,Disbursed,ORunknown076766,2016/04/21,PAID,10.8,QAunknown012923,10.8,2016/05/18,,Invalid,,0.0,2269368,CONS SUPP:FUEL SUPPLIES,95368,NON INFRA/STAND ALONE: CUR,30091368,FARM SERVICES,32295368,ELSENBURG 5.3,341368,VOTED FUNDS,4368,NO PROJECTS,235368,NONunknownASSETS RELATED,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,CLOSE CORPORATION,MUIZENBERG,00081,CONTAINERS AND PACKAGING SUPPLIES,10,BAG,INVENTORY,006K,42300.0,999970U2791147,"BAG , STATIONERY, PRINTED, 213MM X 120MM, LIME GREEN",EA,EACH,PAYMENT,2016-04-28,1,2000,21.15,0.0,0.0,0,0,WC230,FINAL,NORMAL,Unknown,QUOTED PRICE,1334421.0,2016/04/28,625545.0,2016/04/29,2016/05/05,Disbursed,ORunknown076344,2016/02/16,PAID,21.15,QAunknown012368,21.15,2016/03/15,,Invalid,,0.0,2799368,ADVERT:PROMOTIONAL ITEMS,95368,NON INFRA/STAND ALONE: CUR,30041368,COMMUNICATION SERVICES PRG 1,32204368,ELSENBURG 1.5,341368,VOTED FUNDS,4368,NO PROJECTS,235368,NONunknownASSETS RELATED,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,CC,MALMESBURY,00110,SERVICE,73,SECURITY,SERVICE,001F,18012.0,DDDD00S0000202,SECURITY,EA,EACH,PAYMENT,2016-04-28,1,1,18012.0,0.0,0.0,0,0,IN103381,PARTIAL,NORMAL,Unknown,QUOTED PRICE,1334445.0,2016/04/28,625552.0,2016/04/29,2016/05/05,Disbursed,ORunknown076462,2016/02/25,PAID,18012.0,QAunknown012562,18012.0,2016/03/09,,Invalid,,0.0,2211368,P/P:SAFEGUARD&SECURITY,95368,NON INFRA/STAND ALONE: CUR,30069368,DEPUTY DIRECTOR: ANIMAL HEALTH,32277368,ELSENBURG 4.1,341368,VOTED FUNDS,4368,NO PROJECTS,30011368,ANIMAL HOUSING FACILITY,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,unknown,BELLVILLE,00110,SERVICE,18,ELECTRICAL,SERVICE,002O,12487.8,DDDD00S0015343,ELECTRICAL SERVICE;MUNICIPAL ELECTRICITY,EA,EACH,PAYMENT,2016-04-29,1,1,12487.8,0.0,0.0,0,0,685649132418,PARTIAL,NORMAL,INVOICE PRICE < QUOTED PRICE,INVOICE PRICE,1334476.0,2016/04/29,625514.0,2016/04/29,2016/05/05,Disbursed,ORunknown076712,2016/04/12,PAID,13500.0,QAunknown012863,13500.0,2016/05/11,,Invalid,,0.0,3387368,P/P:ELECTRICITY,95368,NON INFRA/STAND ALONE: CUR,30022368,FACILITIES MANAGEMENT & PLANNING,32195368,ELSENBURG 1.3,341368,VOTED FUNDS,4368,NO PROJECTS,30021368,OFFICE BUILDINGS,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,unknown,STELLENBOSCH,00093,HIRE AND SERVICE ITEMS,11,SERVICE;,SERVICE,002O,61032.29,DDDD00S0001089,SERVICE; PAYMENT FOR WATER,EA,EACH,PAYMENT,2016-04-29,1,1,61032.29,0.0,0.0,0,0,4846483,PARTIAL,NORMAL,INVOICE PRICE < QUOTED PRICE,INVOICE PRICE,1334455.0,2016/04/29,625511.0,2016/04/29,2016/05/05,Disbursed,ORunknown076687,2016/04/12,PAID,133334.0,,0.0,Unknown,NONCONTRACT,2021/05/15,NONunknownCONTRACT,0.0,3389368,P/P:WATER,95368,NON INFRA/STAND ALONE: CUR,30022368,FACILITIES MANAGEMENT & PLANNING,32195368,ELSENBURG 1.3,341368,VOTED FUNDS,4368,NO PROJECTS,30021368,OFFICE BUILDINGS,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,unknown,STELLENBOSCH,00093,HIRE AND SERVICE ITEMS,11,SERVICE;,SERVICE,002O,557538.17,DDDD00S0001089,SERVICE; PAYMENT FOR WATER,EA,EACH,PAYMENT,2016-04-29,1,1,557538.17,0.0,0.0,0,0,4846485,PARTIAL,NORMAL,"PRICE INCREASE ""GENERAL""",INVOICE PRICE,1334452.0,2016/04/29,625511.0,2016/04/29,2016/05/05,Disbursed,ORunknown076699,2016/04/12,PAID,480000.0,,0.0,Unknown,012835,2017/03/31,NONunknownCONTRACT,0.0,3389368,P/P:WATER,95368,NON INFRA/STAND ALONE: CUR,30022368,FACILITIES MANAGEMENT & PLANNING,32195368,ELSENBURG 1.3,341368,VOTED FUNDS,4368,NO PROJECTS,30021368,OFFICE BUILDINGS,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,unknown,STELLENBOSCH,00110,SERVICE,18,ELECTRICAL,SERVICE,002O,49809.68,DDDD00S0015343,ELECTRICAL SERVICE;MUNICIPAL ELECTRICITY,EA,EACH,PAYMENT,2016-04-29,1,1,49809.68,0.0,0.0,0,0,4846484,PARTIAL,NORMAL,INVOICE PRICE < QUOTED PRICE,INVOICE PRICE,1334456.0,2016/04/29,625511.0,2016/04/29,2016/05/05,Disbursed,ORunknown076748,2016/04/14,PAID,60000.0,,0.0,Unknown,,Invalid,,0.0,3387368,P/P:ELECTRICITY,95368,NON INFRA/STAND ALONE: CUR,30022368,FACILITIES MANAGEMENT & PLANNING,32195368,ELSENBURG 1.3,341368,VOTED FUNDS,4368,NO PROJECTS,30021368,OFFICE BUILDINGS,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,unknown,STELLENBOSCH,00093,HIRE AND SERVICE ITEMS,11,SERVICE;,SERVICE,002O,48494.92,DDDD00S0001089,SERVICE; PAYMENT FOR WATER,EA,EACH,PAYMENT,2016-04-29,2,1,48494.92,0.0,0.0,0,0,4846484,PARTIAL,NORMAL,"PRICE INCREASE ""GENERAL""",INVOICE PRICE,1334456.0,2016/04/29,625511.0,2016/04/29,2016/05/05,Disbursed,ORunknown076748,2016/04/14,PAID,30000.0,QAunknown012902,30000.0,2016/04/30,,Invalid,,0.0,3389368,P/P:WATER,95368,NON INFRA/STAND ALONE: CUR,30022368,FACILITIES MANAGEMENT & PLANNING,32195368,ELSENBURG 1.3,341368,VOTED FUNDS,4368,NO PROJECTS,30021368,OFFICE BUILDINGS,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,unknown,GEORGE,00110,SERVICE,18,ELECTRICAL,SERVICE,002O,24705.01,DDDD00S0015343,ELECTRICAL SERVICE;MUNICIPAL ELECTRICITY,EA,EACH,PAYMENT,2016-04-29,1,1,24705.01,0.0,0.0,0,0,7581926,PARTIAL,NORMAL,INVOICE PRICE < QUOTED PRICE,INVOICE PRICE,1334474.0,2016/04/29,625513.0,2016/04/29,2016/05/05,Disbursed,ORunknown076695,2016/04/12,PAID,55000.0,,0.0,Unknown,CONTRACT,2017/05/31,NONunknownCONTRACT,0.0,3387368,P/P:ELECTRICITY,95368,NON INFRA/STAND ALONE: CUR,30022368,FACILITIES MANAGEMENT & PLANNING,32195368,ELSENBURG 1.3,341368,VOTED FUNDS,4368,NO PROJECTS,30021368,OFFICE BUILDINGS,30011368,GEORGE,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,unknown,GEORGE,00110,SERVICE,18,ELECTRICAL,SERVICE,002O,114032.15,DDDD00S0015343,ELECTRICAL SERVICE;MUNICIPAL ELECTRICITY,EA,EACH,PAYMENT,2016-04-29,1,1,114032.15,0.0,0.0,0,0,7581987,PARTIAL,NORMAL,"PRICE INCREASE ""GENERAL""",INVOICE PRICE,1334477.0,2016/04/29,625513.0,2016/04/29,2016/05/05,Disbursed,ORunknown076728,2016/04/13,PAID,106000.0,,0.0,Unknown,CONTRACT,2017/05/31,NONunknownCONTRACT,0.0,3387368,P/P:ELECTRICITY,95368,NON INFRA/STAND ALONE: CUR,30022368,FACILITIES MANAGEMENT & PLANNING,32195368,ELSENBURG 1.3,341368,VOTED FUNDS,4368,NO PROJECTS,30021368,OFFICE BUILDINGS,30011368,GEORGE,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,unknown,GEORGE,00093,HIRE AND SERVICE ITEMS,11,SERVICE;,SERVICE,002O,13450.7,DDDD00S0001089,SERVICE; PAYMENT FOR WATER,EA,EACH,PAYMENT,2016-04-29,1,1,13450.7,0.0,0.0,0,0,7581927,PARTIAL,NORMAL,INVOICE PRICE < QUOTED PRICE,INVOICE PRICE,1334475.0,2016/04/29,625513.0,2016/04/29,2016/05/05,Disbursed,ORunknown076705,2016/04/12,PAID,22500.0,QAunknown012865,22500.0,2016/04/20,,Invalid,,0.0,3389368,P/P:WATER,95368,NON INFRA/STAND ALONE: CUR,30022368,FACILITIES MANAGEMENT & PLANNING,32195368,ELSENBURG 1.3,341368,VOTED FUNDS,4368,NO PROJECTS,30021368,OFFICE BUILDINGS,30011368,GEORGE,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,INDIVIDUAL,STELLENBOSCH,00112,CONSULTANTS,21,FACILITATOR,SERVICE,005M,29386.72,DDDD00S0016687,FACILITATOR,EA,EACH,PAYMENT,2016-04-29,1,1,29386.72,0.0,0.0,0,0,28416,PARTIAL,NORMAL,Unknown,QUOTED PRICE,1334480.0,2016/04/29,625528.0,2016/04/29,2016/05/05,Disbursed,ORunknown076179,2016/02/02,PAID,29386.72,QAunknown012122,29386.72,2016/02/19,,Invalid,,0.0,2500368,A&S/O/S:PROFESSIONAL STAFF,95368,NON INFRA/STAND ALONE: CUR,30139368,FACULTY VITICULT & OENOLOGY,32310368,ELSENBURG 7.1,341368,VOTED FUNDS,4368,NO PROJECTS,235368,NONunknownASSETS RELATED,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,unknown,RUSTENBURG,00110,SERVICE,321,REGISTRATION FEE,SERVICE,008E,15000.0,DDDD00S0016168,REGISTRATION FEE,EA,EACH,PAYMENT,2016-04-29,1,5,3000.0,0.0,0.0,0,0,04 D / 2016,FINAL,NORMAL,Unknown,QUOTED PRICE,1334491.0,2016/04/29,625522.0,2016/04/29,2016/05/05,Disbursed,ORunknown076785,2016/04/25,PAID,3000.0,QAunknown012946,3000.0,2016/05/14,,Invalid,,0.0,2153368,TRAIN & DEV:EMPLOYEES,95368,NON INFRA/STAND ALONE: CUR,30187368,COMPRI AGRI SUP PRJ 3.2,32251368,ELSENBURG 3.2,615368,COMPR AGRI SUPP PROG GRANT,30068368,CASP 32: EXT REVITALIS,235368,NONunknownASSETS RELATED,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,unknown,RUSTENBURG,00110,SERVICE,321,REGISTRATION FEE,SERVICE,008E,35000.0,DDDD00S0016168,REGISTRATION FEE,EA,EACH,PAYMENT,2016-04-29,2,10,3500.0,0.0,0.0,0,0,04 D / 2016,FINAL,NORMAL,Unknown,QUOTED PRICE,1334491.0,2016/04/29,625522.0,2016/04/29,2016/05/05,Disbursed,ORunknown076785,2016/04/25,PAID,3500.0,QAunknown012946,3500.0,2016/05/14,,Invalid,,0.0,2153368,TRAIN & DEV:EMPLOYEES,95368,NON INFRA/STAND ALONE: CUR,30187368,COMPRI AGRI SUP PRJ 3.2,32251368,ELSENBURG 3.2,615368,COMPR AGRI SUPP PROG GRANT,30068368,CASP 32: EXT REVITALIS,235368,NONunknownASSETS RELATED,30005368,STELLENBOSCH,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,BEE,PTY LTD,CAPE TOWN,00112,CONSULTANTS,16,ADVISORY CONSULTING SERVICES,SERVICE,003C,68400.0,999941S0035713,ADVISORY CONSULTING SERVICES AND OTHER PROFESSIONAL SERVICES,EA,EACH,PAYMENT,2016-04-29,1,9,7600.0,0.0,0.0,0,0,0008,PARTIAL,NORMAL,Unknown,QUOTED PRICE,1334450.0,2016/04/29,625549.0,2016/04/29,2016/05/05,Disbursed,ORunknown076055,2016/01/06,PAID,7600.0,QAunknown011909,7600.0,2016/01/22,,Invalid,,0.0,3857368,DISALLOWANCE MISCELLANEOUS:CA,13368,ASSETS,56368,ASSETS,32198368,BAS SYSTEM ADMINISTRATION G/B,23368,POSTING: ASSETS&LIABILITIES FUND,4368,NO PROJECTS,235368,NONunknownASSETS RELATED,2368,NON PAY:NO REGIONAL IDENTIFIER,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,BEE,PTY LTD,CAPE TOWN,00112,CONSULTANTS,16,ADVISORY CONSULTING SERVICES,SERVICE,003C,60800.0,999941S0035713,ADVISORY CONSULTING SERVICES AND OTHER PROFESSIONAL SERVICES,EA,EACH,PAYMENT,2016-04-29,2,8,7600.0,0.0,0.0,0,0,0008,PARTIAL,NORMAL,Unknown,QUOTED PRICE,1334450.0,2016/04/29,625549.0,2016/04/29,2016/05/05,Disbursed,ORunknown076055,2016/01/06,PAID,7600.0,QAunknown011909,7600.0,2016/01/22,,Invalid,,0.0,3857368,DISALLOWANCE MISCELLANEOUS:CA,13368,ASSETS,56368,ASSETS,32198368,BAS SYSTEM ADMINISTRATION G/B,23368,POSTING: ASSETS&LIABILITIES FUND,4368,NO PROJECTS,235368,NONunknownASSETS RELATED,2368,NON PAY:NO REGIONAL IDENTIFIER,0,
47,WC: AGRICULTURE,7001016350,WC AGRICULTURE: ELSENBURG,NONE,INDIVIDUAL,WELGEVONDEN,00112,CONSULTANTS,21,FACILITATOR,SERVICE,006M,25379.44,DDDD00S0016687,FACILITATOR,EA,EACH,PAYMENT,2016-04-29,1,152,166.97,0.0,0.0,0,0,02,PARTIAL,NORMAL,Unknown,QUOTED PRICE,1334466.0,2016/04/29,625553.0,2016/04/29,2016/05/05,Disbursed,ORunknown076595,2016/03/10,AUTHORISED,166.97,QAunknown012745,166.97,2016/04/08,,Invalid,,0.0,2500368,A&S/O/S:PROFESSIONAL STAFF,95368,NON INFRA/STAND ALONE: CUR,30133368,FACULTY BUSINESS SCIENCES,32310368,ELSENBURG 7.1,341368,VOTED FUNDS,4368,NO PROJECTS,235368,NONunknownASSETS RELATED,30005368,STELLENBOSCH,0,
